age,work
60,artisant
30,militaire
2,ouvrier_batiment
25,employe_prive
34,ouvrier
60,ecolier
64,ouvrier_agricole
8,ouvrier_batiment
42,ecolier
69,ouvrier
28,artisant
4,ouvrier_agricole
21,conducteur
21,ouvrier_batiment
17,commercant
18,militaire
15,ouvrier
17,agriculteur
95,sans_activite
17,retraite
88,ouvrier
76,ecolier
57,ecolier
18,ouvrier_agricole
79,commercant
66,retraite
66,retraite
63,employe_prive
19,commercant
65,ecolier
87,employe_prive
75,artisant
55,commercant
58,agriculteur
80,employe_prive
97,agriculteur
60,employe_prive
8,retraite
21,artisant
37,employe_prive
28,militaire
46,agriculteur
62,sans_activite
78,ouvrier_batiment
68,conducteur
59,agriculteur
12,retraite
57,enseignant
60,ouvrier_batiment
100,ecolier
26,employe_prive
78,ouvrier_batiment
80,retraite
11,sans_activite
72,ouvrier_batiment
79,enseignant
80,enseignant
54,ouvrier
21,employe_prive
28,retraite
79,commercant
23,commercant
22,ouvrier_agricole
71,employe_prive
76,ouvrier
79,ouvrier
26,employe_prive
23,enseignant
67,ecolier
64,enseignant
4,ouvrier
22,agriculteur
47,artisant
55,enseignant
100,agriculteur
6,employe_prive
28,retraite
78,retraite
21,agriculteur
25,enseignant
29,ecolier
91,militaire
23,conducteur
66,commercant
91,retraite
78,ecolier
30,militaire
58,sans_activite
28,employe_prive
20,employe_prive
98,enseignant
29,ecolier
26,enseignant
77,ecolier
15,commercant
29,conducteur
59,sans_activite
27,commercant
24,retraite
6,enseignant
31,ouvrier_agricole
26,conducteur
90,commercant
90,conducteur
10,retraite
25,ouvrier_agricole
68,employe_prive
30,enseignant
56,enseignant
65,agriculteur
54,militaire
23,ouvrier
15,ouvrier_batiment
77,enseignant
29,sans_activite
27,artisant
18,retraite
25,agriculteur
25,sans_activite
26,ecolier
56,artisant
29,agriculteur
28,agriculteur
89,sans_activite
54,ouvrier
79,sans_activite
60,commercant
20,conducteur
96,employe_prive
87,employe_prive
17,sans_activite
10,ouvrier_agricole
60,artisant
29,retraite
30,ecolier
78,retraite
28,sans_activite
12,ouvrier_agricole
55,employe_prive
4,retraite
32,commercant
100,ouvrier
80,enseignant
79,militaire
35,ouvrier_batiment
76,agriculteur
38,sans_activite
76,enseignant
77,artisant
72,sans_activite
18,retraite
52,sans_activite
16,ecolier
81,sans_activite
1,ouvrier_agricole
16,ouvrier_batiment
60,artisant
28,employe_prive
86,conducteur
17,retraite
91,employe_prive
5,commercant
18,agriculteur
51,agriculteur
45,enseignant
66,ecolier
53,artisant
12,ouvrier_batiment
47,militaire
80,agriculteur
29,militaire
19,retraite
58,sans_activite
79,enseignant
77,ouvrier_batiment
63,ecolier
32,artisant
37,ouvrier_agricole
28,ecolier
89,agriculteur
28,conducteur
23,artisant
77,enseignant
10,conducteur
48,artisant
28,ouvrier_agricole
19,enseignant
55,ouvrier_agricole
15,commercant
89,retraite
74,militaire
83,enseignant
60,agriculteur
56,militaire
42,ouvrier_agricole
26,ouvrier_agricole
45,ouvrier_agricole
78,artisant
76,conducteur
72,ouvrier_batiment
23,ouvrier
58,ecolier
23,sans_activite
68,ouvrier_batiment
2,retraite
79,ouvrier_batiment
47,enseignant
3,militaire
60,militaire
21,artisant
0,commercant
18,sans_activite
23,retraite
57,agriculteur
80,artisant
52,ouvrier
18,agriculteur
37,artisant
23,ouvrier_batiment
20,employe_prive
20,retraite
29,ouvrier_batiment
53,agriculteur
30,retraite
58,agriculteur
54,ouvrier_agricole
52,ecolier
34,employe_prive
45,militaire
23,ouvrier
73,retraite
17,employe_prive
1,ouvrier
23,enseignant
23,agriculteur
31,artisant
18,ecolier
81,ouvrier_agricole
55,agriculteur
70,employe_prive
76,ouvrier
24,conducteur
91,ouvrier_agricole
13,commercant
94,ouvrier
25,agriculteur
86,ouvrier_batiment
76,ecolier
56,agriculteur
55,artisant
93,ouvrier
94,employe_prive
77,sans_activite
54,sans_activite
69,militaire
80,ouvrier_batiment
25,ouvrier_batiment
23,ouvrier_batiment
73,ouvrier_batiment
92,sans_activite
29,sans_activite
29,employe_prive
25,commercant
0,ouvrier_agricole
76,agriculteur
17,ouvrier_agricole
21,conducteur
64,conducteur
24,sans_activite
55,artisant
2,agriculteur
1,artisant
13,commercant
23,ouvrier_batiment
66,enseignant
78,conducteur
35,ouvrier_batiment
25,militaire
77,retraite
39,employe_prive
45,employe_prive
92,ecolier
31,ouvrier_agricole
46,ouvrier_batiment
27,sans_activite
26,sans_activite
90,agriculteur
17,militaire
57,ouvrier
15,ouvrier_batiment
62,artisant
24,sans_activite
13,militaire
10,ecolier
26,ouvrier_agricole
40,ouvrier_agricole
76,retraite
26,ecolier
29,ouvrier_batiment
92,enseignant
55,ouvrier_batiment
77,commercant
79,employe_prive
80,conducteur
18,agriculteur
62,enseignant
73,artisant
54,ecolier
3,sans_activite
79,ouvrier_agricole
29,enseignant
22,ouvrier
13,employe_prive
25,agriculteur
67,agriculteur
22,ouvrier_agricole
84,commercant
55,artisant
93,artisant
35,employe_prive
39,ouvrier
32,retraite
76,enseignant
22,retraite
65,retraite
18,ouvrier
80,sans_activite
49,conducteur
73,enseignant
6,militaire
2,commercant
74,ouvrier_agricole
22,employe_prive
80,sans_activite
45,militaire
77,enseignant
69,ouvrier_agricole
7,ecolier
29,ouvrier_batiment
11,sans_activite
49,ouvrier_agricole
46,ecolier
12,ouvrier
77,retraite
17,commercant
70,agriculteur
50,retraite
78,commercant
25,retraite
4,ouvrier
46,enseignant
91,retraite
22,militaire
42,employe_prive
69,enseignant
51,artisant
18,artisant
66,ouvrier_agricole
10,conducteur
72,ouvrier
60,sans_activite
98,agriculteur
40,ecolier
25,ecolier
88,conducteur
74,enseignant
23,militaire
80,ouvrier_batiment
95,conducteur
21,ecolier
56,commercant
80,conducteur
17,ouvrier_batiment
72,commercant
80,ouvrier_agricole
23,agriculteur
67,employe_prive
37,ouvrier_agricole
29,ouvrier_batiment
29,ouvrier
27,commercant
30,artisant
40,commercant
84,ouvrier
24,militaire
10,retraite
57,ouvrier_batiment
82,sans_activite
31,conducteur
75,employe_prive
79,enseignant
5,artisant
81,conducteur
35,ouvrier_agricole
20,ouvrier_agricole
29,employe_prive
16,ouvrier_batiment
100,employe_prive
77,conducteur
83,ouvrier_batiment
85,agriculteur
53,artisant
60,employe_prive
53,sans_activite
78,retraite
78,conducteur
21,militaire
18,retraite
52,agriculteur
76,employe_prive
10,retraite
97,sans_activite
49,militaire
13,conducteur
70,agriculteur
51,retraite
86,ecolier
70,conducteur
27,ecolier
26,ecolier
57,employe_prive
100,employe_prive
90,employe_prive
25,retraite
30,enseignant
81,agriculteur
29,commercant
78,retraite
17,ouvrier
74,artisant
77,conducteur
80,conducteur
79,commercant
23,conducteur
81,ecolier
23,sans_activite
89,employe_prive
64,ouvrier_agricole
47,retraite
27,commercant
70,ecolier
90,ouvrier
77,sans_activite
29,retraite
46,conducteur
30,ecolier
23,ouvrier_agricole
24,retraite
62,agriculteur
7,sans_activite
71,militaire
18,conducteur
66,ouvrier
68,ouvrier_batiment
19,ouvrier
36,retraite
65,commercant
59,enseignant
28,artisant
80,employe_prive
69,ouvrier_agricole
91,agriculteur
78,commercant
55,commercant
26,sans_activite
19,ecolier
19,ouvrier_agricole
24,sans_activite
15,conducteur
15,ouvrier
26,militaire
25,militaire
15,ouvrier
26,agriculteur
2,artisant
22,artisant
74,ouvrier_agricole
60,militaire
17,artisant
52,ecolier
64,militaire
29,enseignant
30,ouvrier_batiment
42,agriculteur
85,ouvrier
75,ouvrier_batiment
55,commercant
20,ouvrier_agricole
69,ecolier
68,agriculteur
12,artisant
79,sans_activite
23,artisant
20,ouvrier_agricole
19,retraite
2,militaire
48,sans_activite
42,agriculteur
98,ouvrier_batiment
94,ecolier
55,employe_prive
2,employe_prive
57,ouvrier_agricole
51,employe_prive
15,sans_activite
77,commercant
83,ouvrier_batiment
18,retraite
12,ecolier
11,employe_prive
18,artisant
89,ouvrier_agricole
100,ouvrier_agricole
2,commercant
18,enseignant
59,artisant
21,ecolier
48,agriculteur
33,ouvrier
70,sans_activite
79,artisant
49,ouvrier_batiment
12,enseignant
26,ouvrier
0,ouvrier
62,ouvrier_batiment
7,retraite
20,ecolier
36,sans_activite
91,retraite
91,artisant
13,militaire
55,ouvrier
30,artisant
27,artisant
25,commercant
79,sans_activite
63,ouvrier_batiment
13,agriculteur
93,conducteur
23,commercant
70,sans_activite
44,agriculteur
91,ouvrier_agricole
19,retraite
98,employe_prive
87,ecolier
24,ecolier
60,retraite
55,artisant
96,enseignant
28,militaire
90,ouvrier
4,conducteur
38,ouvrier_agricole
84,employe_prive
16,enseignant
24,ouvrier_agricole
12,employe_prive
8,conducteur
55,ouvrier_agricole
68,artisant
67,sans_activite
31,sans_activite
11,sans_activite
20,ouvrier
70,artisant
54,commercant
69,artisant
26,militaire
30,commercant
27,militaire
94,ouvrier_agricole
47,artisant
77,sans_activite
11,militaire
38,commercant
29,ouvrier_agricole
47,commercant
55,conducteur
68,enseignant
78,artisant
64,enseignant
22,sans_activite
83,ouvrier_agricole
52,artisant
61,ecolier
20,conducteur
95,enseignant
16,commercant
19,conducteur
0,ouvrier
37,militaire
96,ouvrier_agricole
51,retraite
54,sans_activite
55,ouvrier
25,agriculteur
56,enseignant
52,ouvrier_batiment
27,commercant
6,conducteur
61,ouvrier
65,retraite
84,ouvrier_agricole
63,artisant
90,sans_activite
21,conducteur
30,retraite
37,ecolier
78,commercant
37,sans_activite
82,artisant
54,sans_activite
37,retraite
22,ouvrier
29,ouvrier_batiment
6,enseignant
74,sans_activite
66,ouvrier_batiment
22,employe_prive
78,ouvrier_batiment
26,ecolier
11,artisant
69,conducteur
48,employe_prive
55,ouvrier_agricole
23,ouvrier_agricole
27,commercant
59,sans_activite
80,retraite
34,enseignant
13,ouvrier_batiment
18,conducteur
60,commercant
78,agriculteur
66,ouvrier_batiment
91,employe_prive
84,militaire
27,enseignant
66,militaire
29,ecolier
8,employe_prive
55,militaire
30,employe_prive
9,sans_activite
30,ecolier
27,commercant
78,sans_activite
80,artisant
11,agriculteur
76,agriculteur
10,artisant
52,ouvrier
80,militaire
79,commercant
26,employe_prive
20,agriculteur
16,conducteur
73,employe_prive
19,sans_activite
42,commercant
86,ouvrier_batiment
78,artisant
47,sans_activite
22,employe_prive
21,commercant
22,ouvrier_agricole
76,ouvrier_batiment
29,enseignant
38,ecolier
38,enseignant
27,conducteur
99,ouvrier_batiment
29,sans_activite
21,artisant
76,ecolier
14,commercant
38,agriculteur
78,ouvrier
22,ecolier
16,agriculteur
26,ouvrier
20,militaire
28,ecolier
77,employe_prive
69,ouvrier
84,commercant
12,employe_prive
40,artisant
82,ouvrier_batiment
66,employe_prive
50,sans_activite
20,agriculteur
27,conducteur
75,ouvrier
23,ouvrier_batiment
61,ouvrier_agricole
64,ouvrier_batiment
7,ecolier
66,ouvrier
63,ouvrier_batiment
17,ouvrier_batiment
45,commercant
19,retraite
16,agriculteur
19,employe_prive
43,enseignant
79,sans_activite
25,sans_activite
47,commercant
78,ouvrier_agricole
79,enseignant
56,enseignant
12,enseignant
19,sans_activite
29,employe_prive
31,retraite
99,ouvrier
34,ouvrier
41,ouvrier
29,agriculteur
89,militaire
13,militaire
3,agriculteur
99,conducteur
42,enseignant
58,retraite
19,ecolier
26,sans_activite
39,agriculteur
81,retraite
51,artisant
23,enseignant
18,commercant
30,militaire
97,ouvrier
40,agriculteur
90,ouvrier_agricole
58,artisant
77,retraite
75,commercant
20,employe_prive
55,retraite
29,ecolier
10,agriculteur
19,artisant
23,artisant
27,ouvrier_batiment
63,artisant
83,enseignant
33,ecolier
57,militaire
8,employe_prive
3,conducteur
71,sans_activite
41,ouvrier_agricole
54,ouvrier_agricole
84,sans_activite
69,conducteur
78,commercant
79,commercant
82,ecolier
60,employe_prive
41,artisant
24,ecolier
36,ouvrier
8,ouvrier
7,enseignant
34,militaire
19,employe_prive
20,artisant
89,sans_activite
17,ouvrier
24,retraite
53,ouvrier_agricole
28,enseignant
21,ouvrier_batiment
24,ouvrier_agricole
79,employe_prive
28,enseignant
57,militaire
63,agriculteur
61,ecolier
25,agriculteur
80,agriculteur
80,ecolier
77,enseignant
23,agriculteur
24,ouvrier_batiment
17,artisant
31,commercant
48,artisant
95,employe_prive
5,enseignant
55,militaire
6,ouvrier_agricole
47,militaire
25,commercant
29,ouvrier_batiment
13,agriculteur
33,agriculteur
86,commercant
7,conducteur
86,artisant
69,enseignant
52,commercant
19,agriculteur
100,ecolier
95,conducteur
77,ecolier
79,militaire
20,enseignant
18,artisant
34,employe_prive
80,conducteur
54,ecolier
45,militaire
34,ouvrier
8,enseignant
18,commercant
10,ecolier
23,commercant
17,agriculteur
31,conducteur
30,commercant
59,retraite
63,ouvrier_batiment
19,sans_activite
30,sans_activite
63,agriculteur
5,ouvrier
42,artisant
63,ouvrier
59,militaire
77,employe_prive
65,militaire
55,artisant
30,commercant
80,ouvrier
68,agriculteur
53,agriculteur
16,agriculteur
13,ouvrier_batiment
27,conducteur
75,artisant
1,artisant
19,ouvrier_agricole
74,enseignant
20,enseignant
65,enseignant
95,retraite
6,retraite
22,retraite
13,ouvrier
78,agriculteur
52,employe_prive
32,ouvrier_batiment
76,ouvrier_batiment
55,conducteur
28,retraite
80,ecolier
33,ouvrier_batiment
62,retraite
28,conducteur
29,ouvrier
23,militaire
51,ouvrier_agricole
50,retraite
26,ouvrier
53,ouvrier_agricole
5,employe_prive
90,ouvrier_batiment
77,enseignant
98,artisant
12,ouvrier_batiment
83,ecolier
6,ecolier
7,commercant
81,artisant
53,commercant
83,employe_prive
16,commercant
24,ouvrier
14,ouvrier_batiment
35,employe_prive
10,sans_activite
61,ouvrier
21,conducteur
59,enseignant
82,sans_activite
69,ouvrier
54,commercant
58,ecolier
16,conducteur
52,retraite
80,employe_prive
76,conducteur
87,enseignant
33,ecolier
50,ouvrier
49,ouvrier_batiment
65,ouvrier_batiment
17,employe_prive
63,ouvrier_agricole
80,militaire
88,ouvrier_batiment
71,ecolier
6,enseignant
4,sans_activite
88,ecolier
20,ouvrier_batiment
26,agriculteur
24,militaire
55,artisant
77,militaire
25,sans_activite
67,artisant
52,employe_prive
76,artisant
17,ecolier
18,ouvrier_batiment
18,enseignant
5,retraite
43,ecolier
14,ouvrier
16,commercant
60,employe_prive
61,ouvrier_batiment
100,ouvrier_batiment
49,ecolier
71,retraite
20,ouvrier_batiment
37,militaire
79,ouvrier
22,ecolier
60,employe_prive
24,ouvrier_batiment
42,retraite
0,sans_activite
8,ouvrier
59,ecolier
25,artisant
78,employe_prive
53,retraite
27,militaire
45,agriculteur
20,conducteur
52,conducteur
18,employe_prive
95,employe_prive
85,agriculteur
49,militaire
29,retraite
48,employe_prive
27,ecolier
76,ouvrier
14,commercant
32,sans_activite
6,ouvrier
59,ouvrier_agricole
48,ecolier
64,conducteur
42,sans_activite
16,militaire
54,ecolier
13,agriculteur
76,ecolier
77,conducteur
73,ouvrier
76,enseignant
94,agriculteur
77,conducteur
63,ecolier
51,employe_prive
39,retraite
25,retraite
80,enseignant
2,artisant
27,commercant
16,enseignant
16,artisant
48,employe_prive
38,ouvrier_batiment
80,sans_activite
18,enseignant
41,sans_activite
19,conducteur
12,artisant
27,ouvrier_agricole
99,enseignant
27,commercant
72,employe_prive
24,employe_prive
76,ouvrier_agricole
42,employe_prive
82,retraite
24,artisant
68,ouvrier_agricole
3,ecolier
81,ouvrier_agricole
24,ouvrier
4,sans_activite
25,ecolier
66,sans_activite
24,conducteur
67,ecolier
29,retraite
42,ouvrier_agricole
63,ouvrier
81,retraite
65,employe_prive
54,commercant
6,artisant
28,retraite
29,ecolier
24,retraite
29,agriculteur
22,commercant
23,agriculteur
78,retraite
78,commercant
20,retraite
76,retraite
49,employe_prive
27,ouvrier_agricole
57,employe_prive
45,employe_prive
24,ecolier
13,employe_prive
29,artisant
12,ouvrier_batiment
67,artisant
23,artisant
79,ouvrier_batiment
82,ouvrier_agricole
12,ouvrier_batiment
28,militaire
24,ouvrier_agricole
53,ecolier
26,enseignant
80,militaire
58,agriculteur
18,employe_prive
29,enseignant
76,militaire
93,commercant
4,commercant
11,agriculteur
63,agriculteur
18,ouvrier
66,ouvrier
22,ecolier
100,ouvrier
79,retraite
53,sans_activite
51,enseignant
28,enseignant
24,retraite
27,commercant
13,enseignant
94,agriculteur
19,employe_prive
26,ouvrier
73,militaire
22,conducteur
80,ouvrier_agricole
36,ouvrier
53,retraite
29,agriculteur
23,conducteur
92,ouvrier_agricole
74,agriculteur
29,ouvrier
97,commercant
18,retraite
20,employe_prive
73,ouvrier_agricole
39,employe_prive
79,artisant
94,employe_prive
73,ouvrier_agricole
13,employe_prive
69,retraite
19,conducteur
56,commercant
80,commercant
58,artisant
33,artisant
34,artisant
57,ecolier
80,retraite
2,ouvrier
28,militaire
28,retraite
5,militaire
46,artisant
77,ouvrier_batiment
73,sans_activite
77,sans_activite
62,agriculteur
27,ouvrier_agricole
38,agriculteur
76,ouvrier
83,commercant
35,sans_activite
7,conducteur
78,commercant
25,ecolier
27,conducteur
82,sans_activite
27,conducteur
18,militaire
62,retraite
16,agriculteur
22,artisant
58,sans_activite
88,ouvrier_agricole
16,ecolier
29,retraite
7,militaire
24,sans_activite
26,militaire
25,conducteur
19,sans_activite
16,retraite
71,sans_activite
38,ouvrier_batiment
18,ecolier
77,retraite
21,employe_prive
19,agriculteur
27,ouvrier_batiment
76,commercant
75,ecolier
41,sans_activite
100,ouvrier_batiment
18,militaire
21,ouvrier_batiment
33,ouvrier_batiment
84,enseignant
47,ouvrier_agricole
19,ecolier
44,sans_activite
19,artisant
79,enseignant
79,ouvrier
29,ouvrier
23,ouvrier_agricole
23,ouvrier_batiment
69,ouvrier_agricole
30,enseignant
27,ouvrier
29,retraite
35,ouvrier_batiment
21,employe_prive
70,ecolier
60,employe_prive
29,sans_activite
94,retraite
33,artisant
29,retraite
19,sans_activite
48,militaire
21,ecolier
42,conducteur
66,ouvrier_batiment
92,ecolier
90,conducteur
77,employe_prive
27,militaire
60,commercant
78,agriculteur
44,ouvrier
67,sans_activite
55,artisant
50,conducteur
88,sans_activite
1,enseignant
11,sans_activite
28,artisant
42,ouvrier_batiment
17,enseignant
76,commercant
68,ouvrier
26,sans_activite
61,conducteur
60,conducteur
26,retraite
24,commercant
27,enseignant
90,ecolier
54,militaire
79,enseignant
29,ouvrier_agricole
25,militaire
79,ouvrier_batiment
2,agriculteur
4,commercant
17,ouvrier
30,agriculteur
23,enseignant
59,ouvrier_agricole
6,ouvrier
26,conducteur
21,agriculteur
29,employe_prive
68,conducteur
51,conducteur
1,ouvrier_batiment
20,commercant
80,ouvrier_agricole
3,commercant
17,militaire
33,employe_prive
12,enseignant
1,conducteur
25,militaire
65,ouvrier_agricole
9,ouvrier
18,retraite
7,ouvrier_batiment
50,commercant
15,ouvrier_batiment
4,ouvrier_agricole
28,commercant
53,retraite
66,ecolier
20,sans_activite
43,conducteur
21,ouvrier_agricole
86,militaire
59,militaire
95,ouvrier
19,artisant
35,ouvrier
24,agriculteur
6,ecolier
58,ouvrier_agricole
26,ouvrier_batiment
93,militaire
40,artisant
29,employe_prive
60,militaire
0,ecolier
80,commercant
78,sans_activite
42,commercant
48,enseignant
27,ouvrier
18,ouvrier_batiment
26,sans_activite
61,ouvrier
1,artisant
28,enseignant
63,ecolier
89,militaire
59,employe_prive
30,enseignant
77,artisant
36,ouvrier
53,commercant
79,retraite
40,ouvrier
4,commercant
29,employe_prive
60,artisant
97,sans_activite
17,artisant
39,employe_prive
77,commercant
25,sans_activite
26,enseignant
60,commercant
1,ouvrier_agricole
89,artisant
41,ecolier
17,enseignant
